,UserID,HotelID,Number_Booked,Number_Booked_log
5279,9466489,110228,1,1
5296,9466496,110228,1,1
5308,9466502,110228,1,1
5410,9466544,110228,5,2.6094379124341
5429,9466551,110228,4,2.38629436111989
5489,9466557,110228,6,2.79175946922805
5536,9466565,110228,3,2.09861228866811
5604,9466594,110228,10,3.30258509299405
5625,9466595,110228,1,1
5675,9466602,110228,4,2.38629436111989
5728,9466619,110228,7,2.94591014905531
5762,9466625,110228,1,1
5816,9466640,110228,1,1
5900,9466664,110228,2,1.69314718055995
5991,9466691,110228,3,2.09861228866811
6032,9466692,110228,1,1
6062,9466696,110228,2,1.69314718055995
6086,9466709,110228,2,1.69314718055995
6170,9466719,110228,6,2.79175946922805
6200,9466721,110228,1,1
6233,9466726,110228,1,1
6302,9466746,110228,1,1
6344,9466764,110228,1,1
6367,9466774,110228,2,1.69314718055995
6416,9466787,110228,1,1
6478,9466799,110228,1,1
6506,9466800,110228,2,1.69314718055995
6575,9466843,110228,1,1
6689,9466851,110228,2,1.69314718055995
6882,9466914,110228,1,1
6941,9466953,110228,1,1
7014,9466978,110228,2,1.69314718055995
7029,9466985,110228,2,1.69314718055995
7066,9466990,110228,1,1
7123,9467000,110228,1,1
7177,9467012,110228,2,1.69314718055995
7333,9467034,110228,1,1
7366,9467043,110228,1,1
7402,9467053,110228,2,1.69314718055995
7460,9467073,110228,2,1.69314718055995
7470,9467078,110228,1,1
7508,9467093,110228,3,2.09861228866811
7516,9467098,110228,1,1
7554,9467109,110228,2,1.69314718055995
7581,9467110,110228,2,1.69314718055995
7625,9467139,110228,1,1
7656,9467143,110228,4,2.38629436111989
7701,9467145,110228,2,1.69314718055995
7850,9467188,110228,5,2.6094379124341
7883,9467200,110228,1,1
7998,9467252,110228,2,1.69314718055995
8018,9467254,110228,4,2.38629436111989
8121,9467255,110228,12,3.484906649788
8310,9467304,110228,13,3.56494935746154
8379,9467314,110228,3,2.09861228866811
8433,9467327,110228,4,2.38629436111989
8481,9467335,110228,1,1
8592,9467383,110228,3,2.09861228866811
8647,9467394,110228,1,1
8686,9467398,110228,1,1
8831,9467445,110228,3,2.09861228866811
8930,9467474,110228,4,2.38629436111989
8971,9467519,110228,2,1.69314718055995
8974,9467521,110228,1,1
9039,9467532,110228,8,3.07944154167984
9065,9467535,110228,3,2.09861228866811
9093,9467543,110228,2,1.69314718055995
9112,9467545,110228,3,2.09861228866811
9183,9467582,110228,1,1
9256,9467588,110228,19,3.94443897916644
9382,9467625,110228,2,1.69314718055995
9402,9467630,110228,2,1.69314718055995
9434,9467636,110228,1,1
9497,9467660,110228,1,1
9537,9467664,110228,2,1.69314718055995
9553,9467673,110228,3,2.09861228866811
9589,9467677,110228,3,2.09861228866811
9600,9467679,110228,1,1
9643,9467695,110228,11,3.39789527279837
9799,9467759,110228,2,1.69314718055995
9871,9467794,110228,1,1
9918,9467819,110228,2,1.69314718055995
9952,9467826,110228,2,1.69314718055995
9978,9467847,110228,1,1
10197,9467899,110228,3,2.09861228866811
10204,9467902,110228,2,1.69314718055995
10493,9468018,110228,15,3.70805020110221
10609,9468019,110228,1,1
10688,9468050,110228,21,4.04452243772342
10739,9468057,110228,3,2.09861228866811
10771,9468073,110228,1,1
10776,9468074,110228,1,1
10792,9468096,110228,2,1.69314718055995
10813,9468108,110228,1,1
10834,9468113,110228,3,2.09861228866811
10887,9468136,110228,2,1.69314718055995
10910,9468139,110228,1,1
10924,9468160,110228,1,1
10937,9468162,110228,4,2.38629436111989
10943,9468163,110228,1,1
11013,9468201,110228,2,1.69314718055995
11041,9468210,110228,2,1.69314718055995
11069,9468212,110228,7,2.94591014905531
11140,9468234,110228,4,2.38629436111989
11271,9468265,110228,6,2.79175946922805
11285,9468266,110228,2,1.69314718055995
11312,9468296,110228,1,1
11403,9468317,110228,2,1.69314718055995
11518,9468344,110228,3,2.09861228866811
11574,9468349,110228,1,1
11803,9468421,110228,2,1.69314718055995
11835,9468422,110228,2,1.69314718055995
11903,9468425,110228,18,3.89037175789616
11952,9468427,110228,13,3.56494935746154
12565,9468430,110228,1005,7.91274282049318
13095,9468438,110228,2,1.69314718055995
13138,9468446,110228,1,1
13185,9468449,110228,1,1
13248,9468455,110228,1,1
13296,9468465,110228,4,2.38629436111989
13314,9468476,110228,1,1
13322,9468481,110228,1,1
13370,9468946,110228,2,1.69314718055995
13492,9468993,110228,1,1
13531,9468999,110228,1,1
13588,9469011,110228,1,1
13618,9469013,110228,6,2.79175946922805
13652,9469019,110228,2,1.69314718055995
13688,9469022,110228,1,1
13725,9469024,110228,2,1.69314718055995
13766,9469027,110228,2,1.69314718055995
13799,9469035,110228,1,1
13932,9469060,110228,1,1
13964,9469062,110228,3,2.09861228866811
14082,9469091,110228,1,1
14106,9469098,110228,1,1
14237,9469139,110228,2,1.69314718055995
14271,9469143,110228,1,1
14358,9469151,110228,1,1
14400,9469167,110228,1,1
14575,9469215,110228,2,1.69314718055995
14642,9469228,110228,1,1
14652,9469229,110228,1,1
14754,9469240,110228,1,1
14792,9469247,110228,1,1
15077,9469309,110228,1,1
15146,9469343,110228,1,1
15163,9469387,110228,1,1
15184,9469396,110228,1,1
15237,9469454,110228,1,1
15253,9469519,110228,1,1
15271,9469541,110228,1,1
15320,9469606,110228,1,1
15342,9469798,110228,1,1
15394,9470579,110228,1,1
15488,9471184,110228,1,1
15525,9471234,110228,2,1.69314718055995
15583,9471258,110228,2,1.69314718055995
15647,9471376,110228,3,2.09861228866811
15690,9471432,110228,2,1.69314718055995
15762,9471450,110228,1,1
15852,9471668,110228,1,1
15924,9471928,110228,1,1
16134,9473154,110228,2,1.69314718055995
16324,9473951,110228,1,1
16394,9474055,110228,1,1
16431,9474301,110228,1,1
89,9459937,110268,1,1
363,9464066,110268,2,1.69314718055995
765,9464395,110268,3,2.09861228866811
1486,9465051,110268,1,1
1518,9465059,110268,1,1
1912,9465447,110268,1,1
2610,9465829,110268,1,1
2640,9465831,110268,1,1
2696,9465860,110268,1,1
2782,9465863,110268,4,2.38629436111989
2981,9465928,110268,1,1
3033,9465947,110268,1,1
3284,9466046,110268,3,2.09861228866811
3342,9466055,110268,8,3.07944154167984
3451,9466083,110268,1,1
3857,9466180,110268,3,2.09861228866811
4146,9466225,110268,1,1
4565,9466312,110268,1,1
5063,9466435,110268,1,1
5491,9466557,110268,9,3.19722457733622
5817,9466640,110268,1,1
5994,9466691,110268,1,1
6088,9466709,110268,1,1
6172,9466719,110268,1,1
6201,9466721,110268,1,1
6369,9466774,110268,1,1
6577,9466843,110268,1,1
6961,9466954,110268,1,1
7461,9467073,110268,1,1
7556,9467109,110268,1,1
7588,9467114,110268,1,1
7705,9467145,110268,1,1
7965,9467243,110268,1,1
8123,9467255,110268,5,2.6094379124341
8207,9467273,110268,1,1
8311,9467304,110268,2,1.69314718055995
8415,9467326,110268,1,1
8785,9467426,110268,1,1
8853,9467453,110268,1,1
9331,9467607,110268,3,2.09861228866811
9435,9467636,110268,1,1
10495,9468018,110268,1,1
11148,9468243,110268,2,1.69314718055995
11336,9468299,110268,1,1
11929,9468426,110268,2,1.69314718055995
12577,9468430,110268,65,5.17438726989564
13470,9468990,110268,2,1.69314718055995
13533,9468999,110268,1,1
13726,9469024,110268,2,1.69314718055995
14401,9469167,110268,2,1.69314718055995
14562,9469214,110268,2,1.69314718055995
14576,9469215,110268,1,1
16286,9473821,110268,1,1
90,9459937,112743,1,1
4020,9466209,112743,1,1
6842,9466906,112743,1,1
7282,9467020,112743,2,1.69314718055995
9723,9467733,112743,1,1
11912,9468425,112743,1,1
12607,9468430,112743,12,3.484906649788
13937,9469060,112743,2,1.69314718055995
14755,9469240,112743,1,1
92,9459937,164914,1,1
3427,9466066,164914,1,1
12643,9468430,164914,6,2.79175946922805
15695,9471432,164914,1,1
15890,9471784,164914,1,1
93,9459937,489358,1,1
1288,9464879,489358,2,1.69314718055995
2357,9465793,489358,1,1
3654,9466121,489358,1,1
10049,9467866,489358,1,1
10574,9468018,489358,1,1
12897,9468430,489358,3,2.09861228866811
13207,9468449,489358,1,1
13422,9468975,489358,1,1
94,9460089,2955,1,1
1746,9465242,2955,2,1.69314718055995
4449,9466301,2955,1,1
4698,9466371,2955,1,1
4814,9466392,2955,1,1
5080,9466449,2955,1,1
6121,9466719,2955,1,1
6784,9466877,2955,1,1
9316,9467607,2955,1,1
10325,9468018,2955,1,1
11984,9468430,2955,6,2.79175946922805
95,9460089,109142,2,1.69314718055995
1130,9464699,109142,1,1
1302,9464882,109142,1,1
2528,9465826,109142,2,1.69314718055995
2659,9465838,109142,1,1
3404,9466066,109142,2,1.69314718055995
3488,9466094,109142,1,1
4459,9466301,109142,1,1
5365,9466515,109142,1,1
5470,9466557,109142,1,1
5835,9466648,109142,1,1
5964,9466691,109142,1,1
6147,9466719,109142,2,1.69314718055995
7056,9466990,109142,1,1
7207,9467014,109142,1,1
7400,9467053,109142,1,1
7487,9467092,109142,1,1
7528,9467101,109142,1,1
7750,9467156,109142,3,2.09861228866811
8174,9467260,109142,1,1
8357,9467314,109142,1,1
8877,9467468,109142,1,1
9048,9467534,109142,2,1.69314718055995
9236,9467588,109142,4,2.38629436111989
9495,9467660,109142,1,1
9797,9467759,109142,1,1
9814,9467769,109142,1,1
10115,9467888,109142,1,1
10145,9467898,109142,1,1
10201,9467902,109142,1,1
10388,9468018,109142,7,2.94591014905531
10680,9468050,109142,1,1
11037,9468210,109142,1,1
11346,9468301,109142,1,1
11399,9468317,109142,1,1
11660,9468366,109142,2,1.69314718055995
11882,9468425,109142,1,1
12192,9468430,109142,61,5.11087386417331
13244,9468455,109142,1,1
13288,9468465,109142,3,2.09861228866811
13711,9469024,109142,2,1.69314718055995
13755,9469027,109142,1,1
13813,9469042,109142,3,2.09861228866811
14077,9469091,109142,1,1
14152,9469114,109142,1,1
14675,9469237,109142,1,1
14784,9469247,109142,1,1
14828,9469260,109142,1,1
14845,9469263,109142,1,1
15014,9469303,109142,1,1
15446,9470905,109142,3,2.09861228866811
15738,9471447,109142,1,1
15898,9471836,109142,1,1
16195,9473704,109142,1,1
16370,9473988,109142,1,1
16384,9474046,109142,1,1
96,9460089,109258,1,1
109,9460188,109258,3,2.09861228866811
247,9463960,109258,1,1
402,9464101,109258,1,1
851,9464478,109258,3,2.09861228866811
958,9464550,109258,5,2.6094379124341
979,9464566,109258,1,1
991,9464568,109258,1,1
1595,9465119,109258,1,1
2536,9465826,109258,2,1.69314718055995
2878,9465891,109258,1,1
3275,9466046,109258,1,1
3811,9466164,109258,1,1
4849,9466392,109258,1,1
5131,9466471,109258,1,1
5640,9466598,109258,2,1.69314718055995
5836,9466648,109258,1,1
6102,9466710,109258,6,2.79175946922805
6407,9466787,109258,2,1.69314718055995
6637,9466850,109258,1,1
6969,9466955,109258,1,1
7468,9467078,109258,3,2.09861228866811
7680,9467145,109258,1,1
7723,9467148,109258,1,1
7729,9467152,109258,1,1
8301,9467304,109258,1,1
8365,9467314,109258,1,1
8748,9467419,109258,1,1
9906,9467819,109258,1,1
10404,9468018,109258,10,3.30258509299405
10860,9468128,109258,2,1.69314718055995
11450,9468334,109258,1,1
11528,9468345,109258,1,1
11565,9468349,109258,7,2.94591014905531
11746,9468406,109258,2,1.69314718055995
11832,9468422,109258,2,1.69314718055995
12259,9468430,109258,103,5.63472898822964
13227,9468452,109258,1,1
13561,9469009,109258,3,2.09861228866811
13596,9469012,109258,1,1
13854,9469047,109258,1,1
14348,9469151,109258,1,1
15993,9472361,109258,3,2.09861228866811
97,9460089,109558,1,1
1308,9464882,109558,1,1
6164,9466719,109558,1,1
12360,9468430,109558,46,4.8286413964891
15711,9471436,109558,1,1
99,9460089,109919,1,1
607,9464279,109919,2,1.69314718055995
1158,9464712,109919,3,2.09861228866811
2044,9465592,109919,1,1
2772,9465863,109919,1,1
3385,9466060,109919,1,1
3418,9466066,109919,1,1
3648,9466121,109919,1,1
3855,9466180,109919,1,1
3906,9466183,109919,3,2.09861228866811
3948,9466202,109919,1,1
4082,9466220,109919,1,1
4160,9466227,109919,1,1
4558,9466312,109919,2,1.69314718055995
4730,9466371,109919,1,1
5643,9466598,109919,1,1
5986,9466691,109919,1,1
6682,9466851,109919,3,2.09861228866811
7065,9466990,109919,1,1
7121,9467000,109919,1,1
7695,9467145,109919,3,2.09861228866811
8111,9467255,109919,4,2.38629436111989
8223,9467277,109919,1,1
8376,9467314,109919,3,2.09861228866811
8861,9467457,109919,1,1
9160,9467573,109919,1,1
9462,9467649,109919,1,1
9916,9467819,109919,2,1.69314718055995
10161,9467898,109919,2,1.69314718055995
10468,9468018,109919,9,3.19722457733622
10762,9468067,109919,1,1
10896,9468137,109919,3,2.09861228866811
11311,9468296,109919,1,1
11799,9468421,109919,4,2.38629436111989
12473,9468430,109919,120,5.78749174278205
13381,9468960,109919,1,1
13416,9468972,109919,1,1
13572,9469009,109919,2,1.69314718055995
14309,9469149,109919,1,1
14618,9469223,109919,2,1.69314718055995
14852,9469263,109919,1,1
15145,9469343,109919,1,1
15502,9471233,109919,1,1
15759,9471450,109919,1,1
101,9460188,88876,2,1.69314718055995
755,9464395,88876,1,1
1630,9465130,88876,1,1
3134,9466004,88876,2,1.69314718055995
3940,9466202,88876,1,1
4513,9466312,88876,1,1
4596,9466325,88876,6,2.79175946922805
4673,9466358,88876,2,1.69314718055995
4977,9466428,88876,2,1.69314718055995
5210,9466488,88876,1,1
5315,9466507,88876,2,1.69314718055995
5611,9466595,88876,1,1
5879,9466664,88876,1,1
6094,9466710,88876,1,1
6604,9466846,88876,1,1
6629,9466850,88876,2,1.69314718055995
7194,9467014,88876,1,1
7241,9467016,88876,1,1
7819,9467179,88876,1,1
7932,9467214,88876,1,1
8036,9467255,88876,1,1
8341,9467314,88876,3,2.09861228866811
8636,9467394,88876,2,1.69314718055995
8856,9467457,88876,1,1
9422,9467636,88876,1,1
9572,9467677,88876,3,2.09861228866811
10134,9467898,88876,1,1
10344,9468018,88876,1,1
10757,9468067,88876,1,1
10971,9468189,88876,1,1
10995,9468195,88876,1,1
11510,9468344,88876,2,1.69314718055995
11547,9468349,88876,2,1.69314718055995
12052,9468430,88876,114,5.7361984483945
13259,9468463,88876,1,1
13272,9468465,88876,1,1
13505,9468999,88876,2,1.69314718055995
13558,9469009,88876,2,1.69314718055995
13634,9469016,88876,4,2.38629436111989
14256,9469143,88876,3,2.09861228866811
14953,9469295,88876,2,1.69314718055995
15035,9469306,88876,1,1
106,9460188,109000,1,1
304,9464035,109000,1,1
2582,9465829,109000,2,1.69314718055995
3067,9465978,109000,1,1
4319,9466266,109000,3,2.09861228866811
4362,9466270,109000,1,1
4799,9466391,109000,1,1
8286,9467304,109000,1,1
8577,9467383,109000,1,1
9608,9467683,109000,1,1
9709,9467733,109000,1,1
9813,9467769,109000,6,2.79175946922805
10005,9467866,109000,2,1.69314718055995
10364,9468018,109000,1,1
11257,9468265,109000,1,1
11326,9468299,109000,5,2.6094379124341
12118,9468430,109000,97,5.57471097850338
13112,9468441,109000,1,1
13160,9468449,109000,1,1
14423,9469179,109000,1,1
14451,9469197,109000,4,2.38629436111989
15108,9469332,109000,2,1.69314718055995
15129,9469343,109000,4,2.38629436111989
108,9460188,109256,1,1
957,9464550,109256,2,1.69314718055995
1278,9464879,109256,1,1
1675,9465175,109256,4,2.38629436111989
1968,9465553,109256,2,1.69314718055995
2762,9465863,109256,1,1
3105,9465997,109256,1,1
3274,9466046,109256,1,1
4995,9466428,109256,1,1
5130,9466471,109256,1,1
5224,9466488,109256,1,1
7489,9467092,109256,2,1.69314718055995
8300,9467304,109256,1,1
8364,9467314,109256,1,1
8738,9467418,109256,1,1
9680,9467731,109256,2,1.69314718055995
9905,9467819,109256,1,1
10403,9468018,109256,5,2.6094379124341
10859,9468128,109256,2,1.69314718055995
11349,9468301,109256,1,1
12257,9468430,109256,36,4.58351893845611
13226,9468452,109256,1,1
14599,9469222,109256,3,2.09861228866811
15043,9469306,109256,3,2.09861228866811
15179,9469396,109256,2,1.69314718055995
15789,9471499,109256,1,1
15992,9472361,109256,1,1
16078,9472839,109256,4,2.38629436111989
16216,9473754,109256,1,1
16319,9473951,109256,1,1
110,9460188,109267,22,4.09104245335832
192,9463939,109267,1,1
305,9464035,109267,3,2.09861228866811
555,9464252,109267,2,1.69314718055995
714,9464354,109267,1,1
959,9464550,109267,8,3.07944154167984
992,9464568,109267,1,1
1017,9464608,109267,1,1
1038,9464615,109267,3,2.09861228866811
1353,9464917,109267,1,1
1514,9465059,109267,3,2.09861228866811
1550,9465093,109267,1,1
1640,9465130,109267,1,1
2002,9465577,109267,1,1
2051,9465599,109267,5,2.6094379124341
2155,9465726,109267,1,1
2189,9465762,109267,8,3.07944154167984
2221,9465768,109267,1,1
2386,9465799,109267,1,1
2407,9465800,109267,1,1
2432,9465806,109267,2,1.69314718055995
2448,9465809,109267,1,1
2472,9465813,109267,3,2.09861228866811
2537,9465826,109267,11,3.39789527279837
2638,9465831,109267,1,1
2662,9465838,109267,5,2.6094379124341
2906,9465904,109267,3,2.09861228866811
2931,9465921,109267,2,1.69314718055995
2946,9465927,109267,6,2.79175946922805
2970,9465928,109267,1,1
3024,9465947,109267,1,1
3050,9465959,109267,1,1
3106,9465997,109267,2,1.69314718055995
3145,9466004,109267,12,3.484906649788
3408,9466066,109267,1,1
3437,9466068,109267,2,1.69314718055995
3495,9466094,109267,1,1
3528,9466103,109267,2,1.69314718055995
3646,9466121,109267,1,1
3710,9466141,109267,1,1
3718,9466142,109267,4,2.38629436111989
3765,9466150,109267,5,2.6094379124341
3781,9466156,109267,1,1
3802,9466163,109267,4,2.38629436111989
3859,9466181,109267,2,1.69314718055995
3943,9466202,109267,7,2.94591014905531
4001,9466209,109267,1,1
4074,9466220,109267,4,2.38629436111989
4089,9466221,109267,3,2.09861228866811
4095,9466223,109267,9,3.19722457733622
4256,9466235,109267,4,2.38629436111989
4275,9466239,109267,2,1.69314718055995
4334,9466266,109267,1,1
4424,9466295,109267,2,1.69314718055995
4540,9466312,109267,2,1.69314718055995
4677,9466358,109267,1,1
4718,9466371,109267,2,1.69314718055995
4850,9466392,109267,1,1
4996,9466428,109267,12,3.484906649788
5132,9466471,109267,11,3.39789527279837
5177,9466473,109267,5,2.6094379124341
5225,9466488,109267,13,3.56494935746154
5304,9466502,109267,2,1.69314718055995
5322,9466507,109267,6,2.79175946922805
5528,9466565,109267,2,1.69314718055995
5620,9466595,109267,1,1
5641,9466598,109267,2,1.69314718055995
5773,9466634,109267,3,2.09861228866811
5837,9466648,109267,6,2.79175946922805
5973,9466691,109267,1,1
6056,9466696,109267,3,2.09861228866811
6103,9466710,109267,3,2.09861228866811
6155,9466719,109267,3,2.09861228866811
6228,9466726,109267,1,1
6408,9466787,109267,8,3.07944154167984
6568,9466843,109267,1,1
6608,9466846,109267,4,2.38629436111989
6621,9466848,109267,2,1.69314718055995
6638,9466850,109267,5,2.6094379124341
6668,9466851,109267,5,2.6094379124341
6718,9466863,109267,7,2.94591014905531
6748,9466875,109267,1,1
6763,9466876,109267,4,2.38629436111989
6838,9466906,109267,11,3.39789527279837
6853,9466907,109267,1,1
6876,9466914,109267,3,2.09861228866811
7061,9466990,109267,4,2.38629436111989
7150,9467008,109267,1,1
7168,9467012,109267,15,3.70805020110221
7213,9467014,109267,20,3.99573227355399
7307,9467027,109267,2,1.69314718055995
7407,9467063,109267,1,1
7681,9467145,109267,1,1
7730,9467152,109267,2,1.69314718055995
7811,9467172,109267,1,1
7870,9467197,109267,7,2.94591014905531
7935,9467214,109267,2,1.69314718055995
8236,9467289,109267,1,1
8302,9467304,109267,1,1
8366,9467314,109267,3,2.09861228866811
8427,9467327,109267,11,3.39789527279837
8545,9467364,109267,1,1
8664,9467397,109267,1,1
8681,9467398,109267,3,2.09861228866811
8725,9467405,109267,1,1
8749,9467419,109267,11,3.39789527279837
8770,9467423,109267,3,2.09861228866811
8776,9467426,109267,4,2.38629436111989
8801,9467432,109267,2,1.69314718055995
8859,9467457,109267,4,2.38629436111989
9284,9467594,109267,2,1.69314718055995
9429,9467636,109267,1,1
9452,9467649,109267,1,1
9529,9467664,109267,8,3.07944154167984
9638,9467695,109267,1,1
9681,9467731,109267,8,3.07944154167984
9757,9467748,109267,18,3.89037175789616
9816,9467769,109267,7,2.94591014905531
9873,9467795,109267,1,1
9907,9467819,109267,5,2.6094379124341
10092,9467877,109267,2,1.69314718055995
10151,9467898,109267,15,3.70805020110221
10406,9468018,109267,70,5.24849524204936
10761,9468067,109267,1,1
10861,9468128,109267,8,3.07944154167984
10892,9468137,109267,2,1.69314718055995
